date,time,epoch,sid,temperature,humidity,light,voltage
2004/02/29,32:20.7,1581,1,18.1264,40.8718,43.24,2.67532
2004/02/29,33:24.7,1582,1,18.1166,40.9392,43.24,2.67532
2004/02/29,33:52.1,1583,1,18.1068,41.0067,43.24,2.67532
2004/02/29,34:21.8,1584,1,18.1068,40.9392,43.24,2.67532
2004/02/29,34:51.8,1585,1,18.097,40.973,43.24,2.67532
2004/02/29,35:21.0,1586,1,18.1068,41.1078,43.24,2.66332
2004/02/29,35:48.6,1587,1,18.097,41.0741,43.24,2.67532
2004/02/29,36:19.1,1588,1,18.097,41.0404,43.24,2.67532
2004/02/29,36:56.5,1589,1,18.097,41.0404,43.24,2.67532
2004/02/29,37:23.9,1590,1,18.1068,40.973,43.24,2.67532
2004/02/29,38:19.1,1591,1,18.1068,41.1078,43.24,2.67532
2004/02/29,41:19.4,1592,1,18.0872,41.1078,43.24,2.67532
2004/02/29,42:20.9,1593,1,18.0872,41.1414,43.24,2.67532
2004/02/29,42:49.3,1594,1,18.0774,41.1078,43.24,2.67532
2004/02/29,43:54.7,1595,1,18.0872,41.1751,43.24,2.67532
2004/02/29,44:18.6,1596,1,18.0676,41.1414,43.24,2.67532
2004/02/29,44:50.3,1597,1,18.0676,41.1751,43.24,2.66332
2004/02/29,45:20.1,1598,1,18.0676,41.1078,43.24,2.67532
2004/02/29,45:52.0,1599,1,18.0578,41.1414,43.24,2.67532
2004/02/29,46:18.5,1600,1,18.0676,41.1078,43.24,2.67532
2004/02/29,48:51.4,1601,1,17.999,41.2425,43.24,2.67532
2004/02/29,49:19.9,1602,1,17.999,41.2761,43.24,2.67532
2004/02/29,50:21.3,1603,1,18.0088,41.2761,43.24,2.67532
2004/02/29,50:53.9,1604,1,18.0088,41.2761,43.24,2.67532
2004/02/29,51:19.7,1605,1,17.999,41.2425,43.24,2.67532
2004/02/29,52:50.1,1606,1,18.0186,41.1078,43.24,2.67532
2004/02/29,53:22.5,1607,1,18.0284,41.2761,43.24,2.67532
2004/02/29,53:49.3,1608,1,18.0088,41.2425,43.24,2.67532
2004/02/29,54:50.3,1609,1,18.0088,41.3771,43.24,2.67532
2004/02/29,55:20.3,1610,1,18.0284,41.3771,43.24,2.66332
2004/02/29,55:52.6,1611,1,18.0186,41.3098,43.24,2.67532
2004/02/29,56:19.0,1612,1,18.0284,41.2425,43.24,2.67532
2004/02/29,57:19.6,1613,1,18.0284,41.3435,43.24,2.67532
2004/02/29,57:52.6,1614,1,18.0284,41.3771,43.24,2.67532
2004/02/29,58:53.4,1615,1,18.0284,41.3771,43.24,2.67532
2004/02/29,59:51.5,1616,1,18.0284,41.4444,43.24,2.66332
2004/02/29,00:23.1,1617,1,18.0186,41.3771,43.24,2.67532
2004/02/29,00:52.1,1618,1,18.0186,41.4444,43.24,2.67532
2004/02/29,01:19.6,1619,1,18.0186,41.3771,43.24,2.67532
2004/02/29,01:52.4,1620,1,18.0088,41.4108,43.24,2.67532
2004/02/29,02:22.6,1621,1,18.0088,41.4108,43.24,2.67532
2004/02/29,03:50.7,1622,1,18.0088,41.4444,43.24,2.67532
2004/02/29,05:24.5,1623,1,18.0088,41.3771,43.24,2.66332
2004/02/29,06:20.2,1624,1,17.9892,41.3771,43.24,2.67532
2004/02/29,06:49.1,1625,1,17.9892,41.3435,43.24,2.67532
2004/02/29,07:22.0,1626,1,17.9892,41.3771,43.24,2.67532
2004/02/29,07:54.3,1627,1,17.9794,41.3098,43.24,2.67532
2004/02/29,08:21.4,1628,1,18.0088,41.3771,43.24,2.67532
2004/02/29,08:48.5,1629,1,17.9892,41.3771,43.24,2.67532
2004/02/29,09:24.7,1630,1,17.9892,41.3098,43.24,2.67532
2004/02/29,10:20.4,1631,1,17.9794,41.478,43.24,2.67532
2004/02/29,10:50.8,1632,1,17.9696,41.3771,43.24,2.67532
2004/02/29,11:48.5,1633,1,17.95,41.4444,43.24,2.67532
2004/02/29,12:23.9,1634,1,17.95,41.4444,43.24,2.66332
2004/02/29,12:54.4,1635,1,17.9598,41.4444,43.24,2.67532
2004/02/29,13:50.2,1636,1,17.9696,41.5789,43.24,2.67532
2004/02/29,14:23.1,1637,1,17.9696,41.6125,43.24,2.67532
2004/02/29,15:54.7,1638,1,17.9304,41.7133,43.24,2.67532
2004/02/29,16:18.5,1639,1,17.9304,41.6461,43.24,2.67532
2004/02/29,18:18.5,1640,1,17.95,41.7133,43.24,2.67532
2004/02/29,18:48.6,1641,1,17.9304,41.6461,43.24,2.67532
2004/02/29,19:22.7,1642,1,17.9304,41.7133,43.24,2.67532
2004/02/29,20:19.7,1643,1,17.9598,41.6797,43.24,2.67532
2004/02/29,21:55.6,1644,1,17.9304,41.6461,43.24,2.67532
2004/02/29,22:18.6,1645,1,17.95,41.6461,43.24,2.67532
2004/02/29,23:18.6,1646,1,17.9402,41.6461,43.24,2.66332
2004/02/29,24:19.2,1647,1,17.9304,41.6461,43.24,2.67532
2004/02/29,25:51.5,1648,1,17.9304,41.5789,43.24,2.67532
2004/02/29,26:20.4,1649,1,17.9304,41.5789,43.24,2.66332
2004/02/29,26:52.8,1650,1,17.9206,41.6797,43.24,2.67532
2004/02/29,27:18.6,1651,1,17.9206,41.6461,43.24,2.67532
2004/02/29,27:51.5,1652,1,17.9108,41.6125,43.24,2.67532
2004/02/29,28:18.6,1653,1,17.901,41.6125,43.24,2.67532
2004/02/29,29:21.6,1654,1,17.8814,41.6461,43.24,2.67532
2004/02/29,29:51.6,1655,1,17.8716,41.7805,43.24,2.66332
2004/02/29,31:21.2,1656,1,17.8814,41.8476,43.24,2.66332
2004/02/29,32:19.7,1657,1,17.8716,41.8476,43.24,2.66332
2004/02/29,32:48.6,1658,1,17.8716,41.9147,43.24,2.67532
2004/02/29,33:19.8,1659,1,17.8716,41.9147,43.24,2.66332
2004/02/29,34:22.2,1660,1,17.8814,41.8812,43.24,2.67532
2004/02/29,34:53.9,1661,1,17.8716,41.9147,43.24,2.67532
2004/02/29,35:19.3,1662,1,17.8814,41.8812,43.24,2.67532
2004/02/29,36:19.8,1663,1,17.8814,41.9147,43.24,2.66332
2004/02/29,38:20.9,1664,1,17.8716,41.9147,43.24,2.66332
2004/02/29,38:52.0,1665,1,17.8716,41.9147,43.24,2.67532
2004/02/29,39:51.1,1666,1,17.8716,41.9818,43.24,2.67532
2004/02/29,40:24.9,1667,1,17.8716,41.9818,43.24,2.67532
2004/02/29,41:21.4,1668,1,17.8716,41.9818,43.24,2.67532
2004/02/29,41:53.1,1669,1,17.8814,41.9147,43.24,2.67532
2004/02/29,42:19.9,1670,1,17.8716,41.8812,43.24,2.66332
2004/02/29,42:49.3,1671,1,17.852,41.9147,43.24,2.67532
2004/02/29,43:22.7,1672,1,17.8716,41.9147,43.24,2.67532
2004/02/29,45:20.3,1673,1,17.852,41.8476,43.24,2.66332
2004/02/29,45:49.8,1674,1,17.8618,41.9147,43.24,2.67532
2004/02/29,46:24.0,1675,1,17.852,41.9483,43.24,2.67532
2004/02/29,47:20.3,1676,1,17.852,41.8476,43.24,2.66332
2004/02/29,47:53.3,1677,1,17.852,41.814,43.24,2.66332
2004/02/29,48:53.1,1678,1,17.8422,41.8476,43.24,2.67532
2004/02/29,49:23.1,1679,1,17.8324,41.9818,43.24,2.67532
2004/02/29,50:51.5,1680,1,17.8128,42.116,43.24,2.66332
2004/02/29,51:19.6,1681,1,17.8226,42.0489,43.24,2.67532
2004/02/29,51:55.9,1682,1,17.8128,42.1495,43.24,2.66332
2004/02/29,52:20.4,1683,1,17.8128,42.0489,43.24,2.66332
2004/02/29,53:21.0,1684,1,17.8226,42.116,43.24,2.67532
2004/02/29,54:22.4,1685,1,17.8128,42.0489,43.24,2.65143
2004/02/29,54:51.9,1686,1,17.8324,42.116,43.24,2.67532
2004/02/29,56:25.1,1687,1,17.8324,42.183,43.24,2.67532
2004/02/29,57:49.8,1688,1,17.8324,42.0824,43.24,2.66332
2004/02/29,58:54.4,1689,1,17.8324,42.116,43.24,2.66332
2004/02/29,59:24.0,1690,1,17.8128,42.116,43.24,2.67532
2004/02/29,00:53.3,1691,1,17.803,42.183,43.24,2.67532
2004/02/29,01:25.4,1692,1,17.8128,42.0824,43.24,2.67532
2004/02/29,01:52.8,1693,1,17.8128,42.0489,43.24,2.66332
2004/02/29,02:23.6,1694,1,17.803,42.116,43.24,2.66332
2004/02/29,02:49.2,1695,1,17.803,42.116,43.24,2.66332
2004/02/29,03:49.7,1696,1,17.803,42.0154,43.24,2.66332
2004/02/29,04:21.6,1697,1,17.7932,42.116,43.24,2.67532
2004/02/29,05:22.2,1698,1,17.7834,42.116,43.24,2.67532
2004/02/29,05:49.8,1699,1,17.7736,42.0489,43.24,2.66332
2004/02/29,06:19.8,1700,1,17.7736,42.1495,43.24,2.66332
2004/02/29,06:55.6,1701,1,17.7736,42.183,43.24,2.67532
2004/02/29,08:50.9,1702,1,17.7834,42.183,43.24,2.66332
2004/02/29,09:24.1,1703,1,17.7736,42.1495,43.24,2.66332
2004/02/29,10:18.6,1704,1,17.7736,42.2165,43.24,2.66332
2004/02/29,10:48.7,1705,1,17.7736,42.2165,43.24,2.67532
2004/02/29,11:19.9,1706,1,17.7736,42.183,43.24,2.67532
2004/02/29,11:51.6,1707,1,17.7834,42.2835,43.24,2.66332
2004/02/29,12:22.2,1708,1,17.7736,42.317,43.24,2.67532
2004/02/29,12:50.0,1709,1,17.7736,42.2835,43.24,2.67532
2004/02/29,13:21.7,1710,1,17.7638,42.317,43.24,2.66332
2004/02/29,13:51.5,1711,1,17.7638,42.25,43.24,2.67532
2004/02/29,15:19.8,1712,1,17.7736,42.384,43.24,2.66332
2004/02/29,17:50.2,1713,1,17.7442,42.3505,43.24,2.67532
2004/02/29,18:19.2,1714,1,17.7344,42.317,43.24,2.66332
2004/02/29,19:24.7,1715,1,17.7442,42.317,43.24,2.66332
2004/02/29,19:54.0,1716,1,17.754,42.317,43.24,2.67532
2004/02/29,20:54.7,1717,1,17.7442,42.3505,43.24,2.65143
2004/02/29,21:53.9,1718,1,17.7442,42.384,43.24,2.67532
2004/02/29,22:23.5,1719,1,17.7344,42.384,43.24,2.66332
2004/02/29,22:50.4,1720,1,17.7344,42.183,43.24,2.66332
2004/02/29,23:57.2,1721,1,17.7148,42.317,43.24,2.67532
2004/02/29,24:20.3,1722,1,17.7344,42.317,43.24,2.67532
2004/02/29,24:51.3,1723,1,17.7148,42.3505,43.24,2.67532
2004/02/29,25:48.7,1724,1,17.6952,42.317,43.24,2.67532
2004/02/29,26:50.6,1725,1,17.6952,42.4174,43.24,2.67532
2004/02/29,27:19.7,1726,1,17.6952,42.384,43.24,2.66332
2004/02/29,27:49.8,1727,1,17.705,42.4174,43.24,2.66332
2004/02/29,28:49.0,1728,1,17.6952,42.5847,43.24,2.66332
2004/02/29,30:25.7,1729,1,17.6854,42.4844,43.24,2.66332
2004/02/29,31:18.7,1730,1,17.6952,42.5847,43.24,2.66332
2004/02/29,31:53.3,1731,1,17.6952,42.5178,43.24,2.66332
2004/02/29,33:22.2,1732,1,17.6952,42.5847,43.24,2.66332
2004/02/29,34:21.4,1733,1,17.6854,42.5847,43.24,2.66332
2004/02/29,34:55.2,1734,1,17.6756,42.5847,43.24,2.67532
2004/02/29,36:50.4,1735,1,17.6952,42.5847,43.24,2.66332
2004/02/29,38:20.5,1736,1,17.6854,42.5178,43.24,2.67532
2004/02/29,39:22.8,1737,1,17.6658,42.5178,43.24,2.65143
2004/02/29,39:53.6,1738,1,17.656,42.5513,43.24,2.66332
2004/02/29,40:24.5,1739,1,17.656,42.5847,43.24,2.67532
2004/02/29,40:53.1,1740,1,17.656,42.5847,43.24,2.66332
2004/02/29,42:22.4,1741,1,17.6364,42.5178,43.24,2.66332
2004/02/29,42:51.0,1742,1,17.6168,42.5847,43.24,2.67532
2004/02/29,43:21.2,1743,1,17.6364,42.5178,43.24,2.67532
2004/02/29,43:51.9,1744,1,17.6168,42.5513,43.24,2.67532
2004/02/29,45:22.3,1745,1,17.6168,42.6516,43.24,2.66332
2004/02/29,45:54.2,1746,1,17.6168,42.5847,43.24,2.66332
2004/02/29,46:19.4,1747,1,17.6168,42.5847,43.24,2.66332
2004/02/29,46:50.0,1748,1,17.6266,42.4174,43.24,2.66332
2004/02/29,47:24.1,1749,1,17.6364,42.7185,43.24,2.67532
2004/02/29,47:53.5,1750,1,17.6364,42.8187,43.24,2.66332
2004/02/29,48:22.1,1751,1,17.6168,42.7853,43.24,2.66332
2004/02/29,48:53.6,1752,1,17.5972,42.7853,43.24,2.66332
2004/02/29,49:19.4,1753,1,17.607,42.6516,43.24,2.67532
2004/02/29,50:20.1,1754,1,17.5972,42.7853,43.24,2.66332
2004/02/29,51:19.4,1755,1,17.607,42.7519,43.24,2.66332
2004/02/29,51:52.4,1756,1,17.5972,42.8187,43.24,2.66332
2004/02/29,54:19.6,1757,1,17.5874,42.8187,43.24,2.66332
2004/02/29,55:21.1,1758,1,17.5678,42.8521,43.24,2.66332
2004/02/29,56:53.0,1759,1,17.5776,42.8521,43.24,2.66332
2004/02/29,57:18.7,1760,1,17.5678,42.8521,43.24,2.67532
2004/02/29,57:50.4,1761,1,17.5678,42.7853,43.24,2.66332
2004/02/29,58:21.1,1762,1,17.558,42.8187,43.24,2.66332
2004/02/29,59:51.8,1763,1,17.558,42.8521,43.24,2.66332
2004/02/29,00:23.5,1764,1,17.558,42.7853,43.24,2.66332
2004/02/29,00:52.4,1765,1,17.558,42.8187,43.24,2.65143
2004/02/29,01:19.5,1766,1,17.558,42.8187,43.24,2.66332
2004/02/29,02:21.9,1767,1,17.5384,42.8855,43.24,2.65143
2004/02/29,02:53.5,1768,1,17.5384,42.9189,43.24,2.66332
2004/02/29,03:23.0,1769,1,17.5188,42.9856,43.24,2.66332
2004/02/29,03:51.3,1770,1,17.5384,42.9189,43.24,2.66332
2004/02/29,04:25.0,1771,1,17.5384,42.8521,43.24,2.66332
2004/02/29,04:52.5,1772,1,17.5384,42.8521,43.24,2.66332
2004/02/29,06:53.7,1773,1,17.5482,42.8855,43.24,2.67532
2004/02/29,07:20.8,1774,1,17.5384,42.9856,43.24,2.67532
2004/02/29,08:18.7,1775,1,17.5384,42.9856,43.24,2.66332
2004/02/29,10:51.8,1776,1,17.5188,43.0524,43.24,2.65143
2004/02/29,11:20.8,1777,1,17.5188,43.0524,43.24,2.66332
2004/02/29,11:51.4,1778,1,17.5188,43.1191,43.24,2.66332
2004/02/29,12:24.1,1779,1,17.5188,42.9856,43.24,2.66332
2004/02/29,13:49.9,1780,1,17.5188,42.9856,43.24,2.66332
2004/02/29,14:23.4,1781,1,17.509,43.0524,43.24,2.66332
2004/02/29,15:23.1,1782,1,17.4992,43.0858,43.24,2.66332
2004/02/29,15:48.8,1783,1,17.4894,42.9856,43.24,2.66332
2004/02/29,16:51.7,1784,1,17.4992,42.9856,43.24,2.66332
2004/02/29,17:22.7,1785,1,17.509,42.9523,43.24,2.66332
2004/02/29,17:51.9,1786,1,17.509,42.9856,43.24,2.66332
2004/02/29,18:53.8,1787,1,17.4992,42.9856,43.24,2.65143
2004/02/29,19:21.2,1788,1,17.4894,42.9523,43.24,2.66332
2004/02/29,21:49.4,1789,1,17.4992,43.019,43.24,2.66332
2004/02/29,22:25.2,1790,1,17.4992,42.9856,43.24,2.66332
2004/02/29,23:21.3,1791,1,17.4796,43.0524,43.24,2.66332
2004/02/29,23:53.1,1792,1,17.4992,43.0858,43.24,2.66332
2004/02/29,24:23.8,1793,1,17.4894,43.1191,43.24,2.66332
2004/02/29,25:52.2,1794,1,17.509,43.1525,43.24,2.66332
2004/02/29,26:25.7,1795,1,17.4992,43.1191,43.24,2.67532
2004/02/29,26:52.4,1796,1,17.509,43.1191,43.24,2.66332
2004/02/29,28:25.4,1797,1,17.4992,43.1858,43.24,2.67532
2004/02/29,30:21.8,1798,1,17.4698,43.1858,43.24,2.66332
2004/02/29,31:20.6,1799,1,17.4796,43.2525,43.24,2.66332
2004/02/29,31:52.6,1800,1,17.4796,43.2191,43.24,2.66332
2004/02/29,32:23.3,1801,1,17.4894,43.1858,43.24,2.66332
2004/02/29,32:50.7,1802,1,17.4992,43.1191,43.24,2.66332
2004/02/29,33:21.8,1803,1,17.4992,43.1191,43.24,2.66332
2004/02/29,33:51.3,1804,1,17.509,43.0858,43.24,2.66332
2004/02/29,34:19.3,1805,1,17.4992,43.0858,43.24,2.66332
2004/02/29,35:23.5,1806,1,17.4796,43.1191,45.08,2.66332
2004/02/29,36:19.0,1807,1,17.4992,43.0524,45.08,2.65143
2004/02/29,38:21.2,1808,1,17.4796,43.1191,45.08,2.66332
2004/02/29,38:52.3,1809,1,17.4796,43.1191,45.08,2.66332
2004/02/29,39:22.1,1810,1,17.4796,43.1525,45.08,2.66332
2004/02/29,39:50.0,1811,1,17.4796,43.1191,45.08,2.66332
2004/02/29,41:22.6,1812,1,17.4698,43.1858,45.08,2.65143
2004/02/29,43:54.1,1813,1,17.4894,43.2191,45.08,2.65143
2004/02/29,46:19.4,1814,1,17.4992,43.3191,46.92,2.66332
2004/02/29,47:50.5,1815,1,17.5286,43.2191,46.92,2.66332
2004/02/29,48:22.6,1816,1,17.5188,43.1858,46.92,2.66332
2004/02/29,49:49.1,1817,1,17.5188,43.1858,48.76,2.66332
2004/02/29,51:49.1,1818,1,17.4992,43.1858,48.76,2.66332
2004/02/29,52:19.4,1819,1,17.5188,43.2191,48.76,2.66332
2004/02/29,52:48.9,1820,1,17.509,43.2191,48.76,2.66332
2004/02/29,53:22.5,1821,1,17.4992,43.2191,50.6,2.66332
2004/02/29,55:56.1,1822,1,17.4992,43.1858,50.6,2.66332
2004/02/29,56:54.6,1823,1,17.4796,43.2191,53.36,2.66332
2004/02/29,57:19.8,1824,1,17.4698,43.1858,53.36,2.65143
2004/02/29,59:53.0,1825,1,17.4796,43.3525,53.36,2.67532
2004/02/29,00:22.2,1826,1,17.4796,43.3525,53.36,2.66332
2004/02/29,01:23.5,1827,1,17.4796,43.4191,53.36,2.66332
2004/02/29,01:51.6,1828,1,17.46,43.4524,53.36,2.66332
2004/02/29,02:23.3,1829,1,17.4796,43.3858,53.36,2.66332
2004/02/29,02:48.9,1830,1,17.4894,43.4524,53.36,2.66332
2004/02/29,03:21.4,1831,1,17.4992,43.3858,57.04,2.65143
2004/02/29,04:21.5,1832,1,17.4796,43.4191,57.04,2.66332
2004/02/29,04:49.3,1833,1,17.4796,43.3858,57.04,2.65143
2004/02/29,05:20.3,1834,1,17.4796,43.4191,57.04,2.66332
2004/02/29,05:51.9,1835,1,17.4796,43.4524,57.04,2.66332
2004/02/29,06:56.0,1836,1,17.4796,43.3525,57.04,2.66332
2004/02/29,08:21.5,1837,1,17.4698,43.3858,60.72,2.67532
2004/02/29,09:24.9,1838,1,17.46,43.3858,60.72,2.66332
2004/02/29,10:19.4,1839,1,17.4698,43.3191,60.72,2.66332
2004/02/29,10:55.0,1840,1,17.4796,43.3525,64.4,2.66332
2004/02/29,11:52.1,1841,1,17.46,43.3191,64.4,2.66332
2004/02/29,12:21.9,1842,1,17.4502,43.3191,64.4,2.66332
2004/02/29,12:53.6,1843,1,17.4698,43.3191,64.4,2.66332
2004/02/29,13:20.2,1844,1,17.46,43.3191,64.4,2.66332
2004/02/29,14:22.8,1845,1,17.46,43.3858,64.4,2.66332
2004/02/29,14:48.9,1846,1,17.4404,43.3191,68.08,2.66332
2004/02/29,15:50.7,1847,1,17.46,43.3191,68.08,2.66332
2004/02/29,17:20.7,1848,1,17.4698,43.2858,68.08,2.66332
2004/02/29,17:53.6,1849,1,17.4796,43.3191,68.08,2.66332
2004/02/29,18:21.3,1850,1,17.46,43.3858,71.76,2.66332
2004/02/29,19:22.2,1851,1,17.46,43.4191,71.76,2.66332
2004/02/29,19:49.3,1852,1,17.4698,43.4191,71.76,2.66332
2004/02/29,20:21.7,1853,1,17.46,43.4524,71.76,2.66332
2004/02/29,21:19.4,1854,1,17.4698,43.519,75.44,2.66332
2004/02/29,21:49.7,1855,1,17.46,43.5855,75.44,2.66332
2004/02/29,22:20.8,1856,1,17.46,43.519,75.44,2.65143
2004/02/29,23:55.3,1857,1,17.46,43.5522,79.12,2.66332
2004/02/29,24:23.5,1858,1,17.4698,43.5522,79.12,2.66332
2004/02/29,24:51.1,1859,1,17.4698,43.4857,79.12,2.65143
2004/02/29,26:22.9,1860,1,17.4698,43.4524,82.8,2.65143
2004/02/29,26:52.6,1861,1,17.46,43.4524,82.8,2.65143
2004/02/29,27:22.6,1862,1,17.4502,43.4857,82.8,2.66332
2004/02/29,27:50.9,1863,1,17.46,43.4524,86.48,2.65143
2004/02/29,30:22.9,1864,1,17.4502,43.3858,93.84,2.66332
2004/02/29,31:23.0,1865,1,17.4698,43.3191,93.84,2.66332
2004/02/29,31:49.4,1866,1,17.4698,43.3525,93.84,2.66332
2004/02/29,32:22.6,1867,1,17.4796,43.3191,93.84,2.66332
2004/02/29,33:20.3,1868,1,17.46,43.3858,93.84,2.66332
2004/02/29,33:53.8,1869,1,17.46,43.4191,101.2,2.66332
2004/02/29,34:49.5,1870,1,17.46,43.4524,90.16,2.66332
2004/02/29,35:20.2,1871,1,17.4698,43.4524,90.16,2.66332
2004/02/29,36:21.1,1872,1,17.4796,43.4524,90.16,2.66332
2004/02/29,36:56.1,1873,1,17.4894,43.5855,90.16,2.65143
2004/02/29,37:52.2,1874,1,17.4992,43.519,90.16,2.65143
2004/02/29,38:24.9,1875,1,17.4894,43.4524,90.16,2.66332
2004/02/29,38:53.9,1876,1,17.4992,43.3858,90.16,2.66332
2004/02/29,40:50.2,1877,1,17.4992,43.4524,90.16,2.65143
2004/02/29,41:49.5,1878,1,17.5188,43.4191,90.16,2.66332
2004/02/29,42:19.1,1879,1,17.4992,43.4191,90.16,2.66332
2004/02/29,42:54.1,1880,1,17.5188,43.3858,90.16,2.66332
2004/02/29,45:53.3,1881,1,17.5188,43.3191,93.84,2.65143
2004/02/29,46:19.6,1882,1,17.5188,43.3191,93.84,2.66332
2004/02/29,47:53.5,1883,1,17.5188,43.3191,93.84,2.67532
2004/02/29,48:49.6,1884,1,17.5188,43.2191,93.84,2.66332
2004/02/29,51:19.6,1885,1,17.5188,43.2525,97.52,2.66332
2004/02/29,52:24.1,1886,1,17.5384,43.1858,101.2,2.66332
2004/02/29,52:49.1,1887,1,17.5286,43.2525,101.2,2.66332
2004/02/29,53:18.9,1888,1,17.5384,43.2191,104.88,2.66332
2004/02/29,54:54.5,1889,1,17.5384,43.3191,128.8,2.66332
2004/02/29,55:21.5,1890,1,17.5482,43.3525,136.16,2.66332
2004/02/29,55:49.4,1891,1,17.5286,43.3191,128.8,2.66332
2004/02/29,56:49.2,1892,1,17.558,43.3191,136.16,2.66332
2004/02/29,57:19.2,1893,1,17.558,43.2525,136.16,2.65143
2004/02/29,57:48.9,1894,1,17.5776,43.2525,143.52,2.67532
2004/02/29,58:50.4,1895,1,17.5972,43.1858,338.56,2.66332
2004/02/29,00:19.5,1896,1,17.5972,43.1858,353.28,2.66332
2004/02/29,01:49.3,1897,1,17.6266,43.0858,353.28,2.65143
2004/02/29,02:26.1,1898,1,17.6364,43.0524,279.68,2.66332
2004/02/29,03:49.5,1899,1,17.6364,43.0524,143.52,2.66332
2004/02/29,04:19.2,1900,1,17.656,42.9856,309.12,2.65143
2004/02/29,04:48.9,1901,1,17.6364,43.0524,353.28,2.67532
2004/02/29,06:56.3,1902,1,17.6658,42.8521,382.72,2.65143
2004/02/29,07:19.7,1903,1,17.6756,42.8855,382.72,2.66332
2004/02/29,07:55.5,1904,1,17.6854,42.8521,382.72,2.66332
2004/02/29,08:20.8,1905,1,17.6854,42.7853,382.72,2.66332
2004/02/29,09:50.2,1906,1,17.7148,42.7519,397.44,2.66332
2004/02/29,10:51.5,1907,1,17.7246,42.7853,397.44,2.66332
2004/02/29,11:19.1,1908,1,17.7344,42.6516,235.52,2.67532
2004/02/29,12:18.9,1909,1,17.754,42.6516,397.44,2.65143
2004/02/29,13:21.7,1910,1,17.7736,42.685,397.44,2.66332
2004/02/29,14:20.9,1911,1,17.7932,42.5847,397.44,2.65143
2004/02/29,14:51.5,1912,1,17.7932,42.6516,397.44,2.66332
2004/02/29,15:49.0,1913,1,17.8324,42.5847,397.44,2.66332
2004/02/29,16:49.6,1914,1,17.8716,42.5513,382.72,2.67532
2004/02/29,17:21.0,1915,1,17.8814,42.4844,382.72,2.66332
2004/02/29,17:52.8,1916,1,17.901,42.4509,397.44,2.66332
2004/02/29,18:25.0,1917,1,17.8912,42.4174,397.44,2.66332
2004/02/29,18:50.3,1918,1,17.9108,42.317,397.44,2.66332
2004/02/29,19:22.4,1919,1,17.9304,42.25,397.44,2.66332
2004/02/29,19:51.5,1920,1,17.95,42.1495,397.44,2.66332
2004/02/29,21:52.3,1921,1,18.0088,42.116,397.44,2.67532
2004/02/29,22:22.2,1922,1,18.0088,42.0489,250.24,2.66332
2004/02/29,23:21.6,1923,1,18.0382,42.0489,382.72,2.66332
2004/02/29,23:52.9,1924,1,18.0578,42.1495,382.72,2.66332
2004/02/29,24:49.1,1925,1,18.0872,42.0154,382.72,2.66332
2004/02/29,25:23.5,1926,1,18.1166,42.0824,382.72,2.66332
2004/02/29,25:57.6,1927,1,18.146,42.1495,382.72,2.67532
2004/02/29,26:22.7,1928,1,18.1656,42.116,353.28,2.67532
2004/02/29,27:54.8,1929,1,18.244,42.116,397.44,2.67532
2004/02/29,28:21.5,1930,1,18.2636,42.0489,397.44,2.66332
2004/02/29,28:53.5,1931,1,18.3126,42.0489,397.44,2.67532
2004/02/29,29:51.0,1932,1,18.3518,41.9483,397.44,2.67532
2004/02/29,30:21.1,1933,1,18.3714,41.9147,397.44,2.66332
2004/02/29,30:52.3,1934,1,18.4008,41.9818,397.44,2.67532
2004/02/29,32:22.2,1935,1,18.4694,41.7805,412.16,2.66332
2004/02/29,33:57.7,1936,1,18.5968,41.6125,397.44,2.66332
2004/02/29,34:21.8,1937,1,18.6262,41.5116,412.16,2.67532
2004/02/29,34:49.6,1938,1,18.6556,41.3771,412.16,2.67532
2004/02/29,35:25.6,1939,1,18.6948,41.2425,412.16,2.67532
2004/02/29,35:52.3,1940,1,18.734,41.1751,397.44,2.67532
2004/02/29,36:20.5,1941,1,18.7536,41.1078,397.44,2.67532
2004/02/29,37:21.8,1942,1,18.8222,40.973,412.16,2.67532
2004/02/29,38:49.2,1943,1,18.9398,40.6355,412.16,2.67532
2004/02/29,39:53.9,1944,1,19.0476,40.6355,426.88,2.68742
2004/02/29,40:53.2,1945,1,19.1064,40.3652,426.88,2.67532
2004/02/29,41:22.5,1946,1,19.1358,40.2299,426.88,2.67532
2004/02/29,41:51.1,1947,1,19.175,40.1622,426.88,2.67532
2004/02/29,42:19.7,1948,1,19.2044,40.0945,426.88,2.67532
2004/02/29,42:51.0,1949,1,19.2338,39.9591,426.88,2.67532
2004/02/29,43:19.9,1950,1,19.2534,39.8913,412.16,2.67532
2004/02/29,44:50.0,1951,1,19.3612,39.6539,412.16,2.67532
2004/02/29,45:19.4,1952,1,19.4004,39.5521,412.16,2.68742
2004/02/29,45:55.3,1953,1,19.4298,39.4842,412.16,2.67532
2004/02/29,46:19.7,1954,1,19.4494,39.4162,412.16,2.68742
2004/02/29,46:52.2,1955,1,19.4788,39.4502,397.44,2.68742
2004/02/29,47:22.7,1956,1,19.5082,39.4162,397.44,2.67532
2004/02/29,48:51.6,1957,1,19.5572,39.2123,397.44,2.68742
2004/02/29,49:19.4,1958,1,19.5866,39.1443,397.44,2.67532
2004/02/29,49:50.4,1959,1,19.616,39.0763,397.44,2.68742
2004/02/29,50:57.3,1960,1,19.6552,38.9401,397.44,2.68742
